TimeStamp, Joint1Tx,Joint1Ty,Joint1Tz,Joint2Tx,Joint2Ty,Joint2Tz,Joint3Tx,Joint3Ty,Joint3Tz,Joint1Ix,Joint1Iy,Joint1Iz,Joint2Ix,Joint2Iy,Joint2Iz,Joint3Ix,Joint3Iy,Joint3Iz,Joint1Mx,Joint1My,Joint1Mz,Joint2Mx,Joint2My,Joint2Mz,Joint3Mx,Joint3My,Joint3Mz,Joint1Rx,Joint1Ry,Joint1Rz,Joint2Rx,Joint2Ry,Joint2Rz,Joint3Rx,Joint3Ry,Joint3Rz,Joint1Px,Joint1Py,Joint1Pz,Joint2Px,Joint2Py,Joint2Pz,Joint3Px,Joint3Py,Joint3Pz,ThumbClosure,IndexClosure,MiddleClosure,ThumbAbduction
457.4569,-45.19238,146.8971,-29.37341,-10.6929,130.4406,-15.95825,10.74096,125.5227,-12.39697,7.860285,-83.3067,-8.260773,8.311199,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716676,-81.08597,0.956249,11.64043,-80.57205,2.747966,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564096,14.36152,-75.31955,4.006397,0.4929033,-74.7139,23.67627,3.730522,-72.20901,18.47752,13.71041,-68.7894,16.40585,0.654902,0,0,0.9215686
457.5097,-46.65027,143.0625,-28.15363,-13.5871,127.7064,-14.81683,6.352242,123.5634,-10.99127,7.860287,-83.3067,-8.260773,8.311199,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.8716653,-81.08597,0.9562485,11.64043,-80.57208,2.747971,18.05581,-79.85117,4.172288,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564099,14.36151,-75.31955,4.006398,0.492893,-74.71387,23.67627,3.730525,-72.20901,18.47752,13.71041,-68.7894,16.40585,0.6196079,0,0,0.9647059
457.5666,-47.50464,140.4221,-27.29874,-15.39648,125.7916,-14.08325,3.556347,122.0989,-10.13907,7.860284,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716646,-81.08597,0.9562446,11.64043,-80.57208,2.747963,18.05581,-79.85117,4.172284,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006392,0.4928956,-74.71387,23.67628,3.730522,-72.20905,18.47751,13.71041,-68.78943,16.40584,0.5921569,0,0,1
457.6191,-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556345,122.0989,-10.13907,7.860286,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716655,-81.08597,0.9562514,11.64043,-80.57205,2.747972,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.22281,13.92803,-74.1821,8.564103,14.36151,-75.31955,4.006406,0.4929033,-74.7139,23.67628,3.730515,-72.20901,18.47751,13.71041,-68.7894,16.40584,0.5921569,0,0,1
457.6705,-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556346,122.0989,-10.13907,7.860289,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716629,-81.08597,0.9562406,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564097,14.36151,-75.31955,4.006399,0.492899,-74.71387,23.67627,3.730524,-72.20901,18.47752,13.71041,-68.7894,16.40584,0.5921569,0,0,1
457.721,-47.50467,140.4221,-27.29877,-24.22504,128.2149,-14.90707,-13.22989,125.7237,-10.56174,7.860286,-83.3067,-8.260773,8.311192,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716649,-81.08597,0.9562495,11.64043,-80.57208,2.747977,18.0558,-79.85117,4.172283,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564104,14.36151,-75.31955,4.006406,0.4928982,-74.7139,23.67628,3.730523,-72.20901,18.47752,13.71041,-68.7894,16.40584,0.2901961,0,0,1
457.7752,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860286,-83.3067,-8.260773,8.311199,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716659,-81.08597,0.9562507,11.64044,-80.57205,2.747972,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564098,14.36152,-75.31955,4.0064,0.4928956,-74.7139,23.67627,3.730524,-72.20901,18.47752,13.7104,-68.7894,16.40584,0,0,0,1
457.8271,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860284,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716666,-81.08597,0.9562433,11.64043,-80.57208,2.747967,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564097,14.36151,-75.31955,4.006392,0.4928956,-74.7139,23.67627,3.73052,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0,0,1
457.8811,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860281,-83.3067,-8.260773,8.311186,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716601,-81.08597,0.9562509,11.64043,-80.57205,2.747972,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92802,-74.18213,8.564092,14.36151,-75.31955,4.006398,0.4928905,-74.71387,23.67627,3.730515,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,1
457.9343,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860284,-83.3067,-8.260773,8.311189,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716658,-81.08597,0.9562453,11.64043,-80.57205,2.74797,18.0558,-79.85117,4.172272,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564097,14.36152,-75.31955,4.0064,0.4928982,-74.71387,23.67627,3.730522,-72.20901,18.47752,13.71041,-68.7894,16.40585,0,0,0,1
457.9864,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860287,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716666,-81.08597,0.9562474,11.64044,-80.57208,2.747971,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.0064,0.4928973,-74.7139,23.67627,3.730525,-72.20901,18.47752,13.71041,-68.7894,16.40585,0,0,0,1
458.0371,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.86028,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716607,-81.08597,0.9562463,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006396,0.4928956,-74.7139,23.67627,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,1
458.0875,-46.50439,151.7915,-30.29559,-44.5347,147.4231,-22.49707,-51.67703,151.0187,-21.67447,7.860282,-83.3067,-8.260773,8.311196,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716602,-81.08597,0.9562475,11.64043,-80.57205,2.747972,18.0558,-79.85117,4.172278,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564103,14.36151,-75.31955,4.006393,0.492899,-74.71387,23.67628,3.730517,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0,0,0.9058824
458.1445,-44.78043,165.1946,-33.39914,-42.98151,160.8049,-25.67465,-49.97351,164.8856,-25.1351,7.860285,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716608,-81.08597,0.9562483,11.64043,-80.57205,2.747958,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92802,-74.18213,8.564089,14.36151,-75.31955,4.006394,0.4929007,-74.71387,23.67627,3.730522,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.772549
458.1961,-42.63541,177.8842,-35.75845,-40.9725,173.5411,-28.18179,-47.83264,177.9065,-27.73785,7.860282,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716634,-81.08597,0.9562501,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006392,0.492893,-74.71387,23.67626,3.730527,-72.20901,18.47751,13.71041,-68.78943,16.40584,0,0,0,0.7019608
458.2487,-39.5015,-166.9478,-37.65808,-37.95425,-171.1705,-30.33481,-44.69513,-166.6848,-29.79819,7.860281,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716596,-81.08597,0.9562435,11.64043,-80.57205,2.747972,18.0558,-79.85117,4.172278,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564096,14.36151,-75.31955,4.006398,0.4928956,-74.71387,23.67627,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.5607843
458.3024,-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,7.860284,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716669,-81.08597,0.9562498,11.64044,-80.57205,2.747974,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.2228,13.92802,-74.18213,8.564093,14.36151,-75.31955,4.006393,0.492899,-74.71387,23.67627,3.730527,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.4313726
458.3581,-32.99652,-140.127,-38.1611,-31.49435,-144.0462,-31.3887,-38.18826,-139.8311,-30.29703,7.860283,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716666,-81.08597,0.9562448,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172278,-0.7245789,-76.36395,10.2228,13.92802,-74.18213,8.564091,14.36151,-75.31955,4.006396,0.492899,-74.71387,23.67627,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3529412
458.4119,-31.98499,-136.0969,-37.90936,-30.47073,-139.9669,-31.22174,-37.17776,-135.8337,-30.02249,7.860287,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716704,-81.08597,0.9562455,11.64043,-80.57205,2.747966,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564091,14.36152,-75.31955,4.006392,0.4928982,-74.71387,23.67627,3.730525,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.3294118
458.4677,-31.00427,-132.1594,-37.58307,-29.47357,-135.9811,-30.9772,-36.19824,-131.9361,-29.67032,7.860289,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716666,-81.08597,0.9562458,11.64043,-80.57208,2.74797,18.0558,-79.85117,4.172278,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006402,0.492899,-74.7139,23.67628,3.730525,-72.20901,18.47752,13.71041,-68.7894,16.40584,0,0,0,0.282353
458.5218,-30.06036,-128.318,-37.19009,-28.50931,-132.0926,-30.66257,-35.25552,-128.1409,-29.2493,7.860289,-83.3067,-8.260773,8.3112,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716705,-81.08597,0.956249,11.64043,-80.57208,2.747968,18.05581,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.5641,14.36152,-75.31955,4.006396,0.4929076,-74.71387,23.67627,3.730537,-72.20901,18.47752,13.71042,-68.7894,16.40585,0,0,0,0.2588235
458.5753,-30.37061,-129.5876,-37.328,-28.82672,-133.3777,-30.77475,-35.56537,-129.3944,-29.39676,7.860282,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,3.202903,-80.94669,1.143345,15.9351,-80.30408,2.990215,24.84261,-79.3089,4.568367,1.88261,-75.64429,10.42094,18.4154,-73.08014,8.938167,21.19836,-74.02979,4.378618,2.736175,-73.44772,23.50406,8.098077,-70.23218,18.49055,20.20753,-66.05167,16.9173,0,0,0.04313726,0.2784314
458.6331,-31.65436,-134.7739,-37.8085,-30.13507,-138.6277,-31.14847,-36.8475,-134.5232,-29.9133,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,9.561785,-80.52454,1.663539,27.79781,-79.38681,3.781795,43.64284,-77.12225,6.323137,8.959247,-73.61951,11.08982,30.76288,-69.64752,10.45507,40.0115,-69.70996,6.292495,8.893425,-69.97421,23.27362,20.15551,-64.59631,19.23839,38.04833,-57.23117,20.24056,0,0,0.1254902,0.3215686
458.6865,-33.16895,-151.6185,-36.13504,-25.16959,-159.4042,-27.5195,-26.58389,-158.9783,-24.18878,7.860285,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,15.26682,-80.08832,2.151208,38.63074,-78.22583,4.770162,60.82109,-72.97644,10.03773,15.25385,-71.69281,11.86532,41.94135,-65.66959,12.76532,56.99977,-63.37936,10.49091,14.45157,-66.78143,23.3772,31.08791,-58.862,21.0183,53.81048,-45.16324,27.8199,0.1568628,0,0.1764706,0.4078431
458.7398,-35.89297,-172.8823,-34.60986,-20.1286,175.5484,-24.15564,-14.92233,173.277,-19.94025,8.979538,-83.43951,-8.153351,10.8984,-83.60858,-4.962646,21.424,-83.39764,-1.503143,17.9487,-79.86224,2.390582,43.78584,-77.5062,5.391125,68.93116,-68.79279,14.00245,18.19134,-70.73865,12.29462,47.20823,-63.29205,14.36524,64.92248,-58.16531,14.68445,17.07055,-65.23672,23.53462,36.23278,-55.76431,22.3571,60.80419,-36.17032,34.77607,0.2705882,0.01568628,0.2,0.5176471
458.7912,-37.85187,178.1711,-34.03247,-19.84698,165.6616,-22.90717,-12.73306,162.8636,-18.58618,10.10199,-83.57086,-8.047577,13.50082,-83.86633,-4.888123,25.27285,-83.67047,-1.427521,19.28771,-79.74384,2.513112,46.37441,-77.08777,5.756327,72.94566,-65.24731,17.43428,19.65216,-70.24847,12.52601,49.83462,-61.92404,15.34508,68.81152,-54.31021,18.02172,18.37875,-64.45169,23.64093,38.79511,-54.07877,23.18315,64.05852,-30.16879,39.76865,0.3137255,0.03137255,0.2156863,0.5960785
458.8416,-40.81274,166.902,-32.89224,-20.84076,153.8223,-21.03635,-12.13107,150.7881,-16.63501,10.102,-83.57086,-8.047577,13.50083,-83.86633,-4.888123,25.27285,-83.67047,-1.427521,20.29084,-79.65262,2.60637,48.31994,-76.74246,6.060064,75.90575,-61.28818,21.30629,20.74388,-69.87457,12.70723,51.79859,-60.79962,16.17838,71.66464,-50.45718,21.48224,19.35885,-63.85675,23.73315,40.70949,-52.74219,23.88286,66.32909,-24.73157,44.45145,0.3529412,0.03137255,0.2313726,0.7254902
458.8963,-42.95374,158.6864,-31.61691,-21.39783,145.3959,-19.33557,-11.43845,142.3017,-14.91751,10.38309,-83.60345,-8.021362,14.15375,-83.9303,-4.870941,26.23853,-83.73804,-1.410278,20.62497,-79.62177,2.637717,48.96915,-76.62064,6.167735,76.87547,-59.57745,22.9876,21.107,-69.74875,12.76913,52.45177,-60.40353,16.47742,72.59757,-48.91428,22.89346,19.68529,-63.65717,23.7663,41.34586,-52.2814,24.13276,67.04404,-22.70602,46.22575,0.3764706,0.03529412,0.2313726,0.7960784
458.9512,-43.61847,155.4373,-31.02072,-20.27838,141.7255,-18.50073,-8.795349,138.4107,-14.12125,10.66435,-83.63599,-7.99527,14.80756,-83.99414,-4.85437,27.20556,-83.80542,-1.393738,21.62655,-79.52771,2.732635,50.91866,-76.23264,6.512313,79.6958,-52.55179,29.92382,22.19385,-69.3674,12.95943,54.40604,-59.14337,17.44632,75.31624,-43.19623,28.21364,20.66375,-63.05463,23.87316,43.24866,-50.8486,24.93681,69.03101,-15.89532,52.28309,0.4156863,0.03921569,0.2392157,0.8313726
459.0015,-43.86896,153.5463,-30.67957,-18.29419,139.2097,-17.93338,-4.843048,135.55,-13.64709,10.102,-83.57086,-8.047577,13.50082,-83.86633,-4.888123,25.27286,-83.67047,-1.42749,20.29084,-79.65262,2.606369,48.31994,-76.74246,6.060064,75.90573,-61.28818,21.30628,20.74387,-69.87457,12.70722,51.7986,-60.79965,16.17837,71.66464,-50.45718,21.48225,19.35884,-63.85675,23.73314,40.70949,-52.74219,23.88285,66.32908,-24.73157,44.45144,0.4588235,0.03137255,0.227451,0.8431373
459.0554,-43.64206,152.665,-30.61703,-14.43137,137.1631,-17.60693,2.311775,132.7996,-13.58725,9.821091,-83.53815,-8.073853,12.84883,-83.80219,-4.905884,24.30857,-83.60266,-1.445404,19.95659,-79.68329,2.575147,47.67106,-76.86084,5.955706,74.92628,-62.77911,19.84462,20.38036,-69.99985,12.64607,51.14459,-61.18475,15.89031,70.72168,-51.85898,20.21172,19.03227,-64.05566,23.70119,40.07219,-53.19519,23.64146,65.59183,-26.64597,42.78836,0.5411765,0.02745098,0.2235294,0.8431373
459.11,-41.96906,154.6495,-31.40668,-7.737427,137.0773,-18.32526,13.74485,131.1438,-15.078,8.97954,-83.43951,-8.153351,10.8984,-83.60858,-4.962646,21.424,-83.39764,-1.503143,17.9487,-79.86224,2.390582,43.78584,-77.5062,5.391125,68.93117,-68.79279,14.00244,18.19134,-70.73868,12.29461,47.20823,-63.29205,14.36524,64.92249,-58.16534,14.68445,17.07055,-65.23672,23.53462,36.23278,-55.76431,22.3571,60.80418,-36.17032,34.77607,0.6705883,0.01568628,0.2,0.7960784
459.1624,-40.87064,155.3554,-31.98361,-3.230804,136.2538,-18.96866,21.52575,128.8841,-16.59854,8.419498,-83.37329,-8.206848,9.602854,-83.47845,-5.003418,19.50801,-83.25943,-1.545013,15.93765,-80.03308,2.210385,39.9165,-78.05875,4.913574,62.85204,-72.15955,10.8009,15.99003,-71.4574,11.96858,43.25895,-65.11374,13.12651,58.99113,-62.29083,11.3259,15.10645,-66.39819,23.40979,32.37565,-58.11758,21.31764,55.60202,-43.20724,29.26364,0.7686275,0.007843138,0.1764706,0.7686275
459.2171,-39.01666,158.1722,-32.84198,-0.3606873,138.08,-20.19614,25.47657,129.5291,-18.53296,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,12.91772,-80.27496,1.947281,34.1482,-78.75452,4.318845,53.72068,-75.1369,8.060211,12.6691,-72.5015,11.52437,37.33086,-67.45081,11.6674,50.00638,-66.47717,8.274385,12.16018,-68.10907,23.29755,26.57963,-61.33722,20.13194,47.40148,-50.93198,23.86607,0.8235294,0,0.1372549,0.6941177
459.2701,-35.94052,162.1207,-34.09418,4.184188,140.4115,-22.24954,31.55327,129.5954,-22.09604,7.860286,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,10.56831,-80.45172,1.74781,29.69589,-79.21021,3.931796,46.65535,-76.61807,6.754422,10.07392,-73.28836,11.21391,32.72976,-69.02438,10.78163,43.00664,-68.84329,6.784118,9.872206,-69.41806,23.26995,22.07915,-63.64688,19.46519,40.86705,-55.517,21.14055,0.8705882,0,0.1137255,0.627451
459.3231,-35.2113,162.9279,-34.37842,5.25672,140.8127,-22.7543,32.97249,129.3678,-23.04636,7.860286,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,6.210567,-80.75494,1.387138,21.51861,-79.90836,3.336016,33.68328,-78.43985,5.239253,5.236714,-74.69958,10.71323,24.23727,-71.54929,9.552347,30.0695,-72.1777,5.080789,5.642213,-71.81113,23.35101,13.77774,-67.62814,18.70652,28.63725,-62.21075,18.07024,0.8745098,0,0.04705882,0.6196079
459.3775,-36.79218,161.077,-33.76883,2.995811,139.7944,-21.68015,30.01559,129.6223,-21.08224,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,2.869394,-80.9671,1.116495,15.31893,-80.34433,2.95434,23.86812,-79.39246,4.506097,1.510001,-75.74789,10.3911,17.77204,-73.24182,8.879608,20.21808,-74.22076,4.317274,2.414723,-73.62888,23.52583,7.471267,-70.51657,18.48064,19.27564,-66.45343,16.82558,0.854902,0,0.02352941,0.6509804
459.4311,-38.8775,158.3508,-32.90524,-0.1158447,138.1708,-20.29007,25.82969,129.5106,-18.69684,7.860282,-83.3067,-8.260773,8.311197,-83.34732,-5.04657,17.59779,-83.11972,-1.5896,1.536891,-81.04703,1.009517,12.86303,-80.49872,2.81518,19.98658,-79.70587,4.276547,0.02000007,-76.15955,10.27686,15.20619,-73.87405,8.662702,16.30877,-74.96146,4.099709,1.132143,-74.35254,23.62238,4.973482,-71.64713,18.46798,15.5602,-68.02344,16.5219,0.8039216,0,0.003921569,0.7215686
459.4843,-41.89267,153.6415,-31.45801,-4.906433,135.1198,-18.28406,19.15703,128.3691,-15.57166,7.860285,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716647,-81.08597,0.9562522,11.64043,-80.57208,2.747966,18.05581,-79.85117,4.172282,-0.7245789,-76.36395,10.22281,13.92803,-74.1821,8.5641,14.36152,-75.31955,4.0064,0.4928956,-74.71387,23.67627,3.73052,-72.20901,18.47752,13.71041,-68.7894,16.40585,0.7450981,0,0,0.8
459.5368,-45.3024,146.6379,-29.29019,-10.9357,130.2686,-15.87778,10.36322,125.416,-12.29001,7.860282,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716619,-81.08597,0.9562441,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.17227,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564093,14.36152,-75.31955,4.006395,0.4928973,-74.7139,23.67627,3.730523,-72.20901,18.47752,13.71041,-68.7894,16.40584,0.6588235,0,0,0.9137255
459.5899,-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556347,122.0989,-10.13907,7.860282,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716573,-81.08597,0.956248,11.64043,-80.57205,2.747964,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564096,14.36152,-75.31955,4.006401,0.4928973,-74.7139,23.67627,3.730519,-72.20901,18.47751,13.71041,-68.7894,16.40584,0.5921569,0,0,1
459.6407,-47.50464,140.4221,-27.29874,-15.39648,125.7916,-14.08325,3.556347,122.0989,-10.13907,7.860289,-83.3067,-8.260773,8.3112,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716614,-81.08597,0.9562451,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172283,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006395,0.4928964,-74.7139,23.67628,3.730519,-72.20901,18.47751,13.71041,-68.7894,16.40585,0.5921569,0,0,1
459.6947,-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556346,122.0989,-10.13907,7.860286,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716596,-81.08597,0.9562404,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006397,0.492893,-74.71387,23.67627,3.730524,-72.20901,18.47752,13.71041,-68.7894,16.40584,0.572549,0,0,1
459.7475,-47.50464,140.4221,-27.29874,-34.21582,131.4265,-16.48117,-31.98911,130.5481,-12.47729,7.860288,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716694,-81.08597,0.9562541,11.64043,-80.57208,2.747971,18.0558,-79.85117,4.172283,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006399,0.4929016,-74.7139,23.67628,3.730523,-72.20901,18.47752,13.71041,-68.7894,16.40585,0,0,0,1
459.7975,-47.50467,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860284,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716661,-81.08597,0.9562469,11.64043,-80.57205,2.747969,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564091,14.36151,-75.31955,4.006392,0.4928964,-74.7139,23.67627,3.730525,-72.20905,18.47751,13.71041,-68.7894,16.40584,0,0,0,1
459.8578,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860281,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716616,-81.08597,0.9562514,11.64043,-80.57205,2.747971,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564101,14.36151,-75.31955,4.006401,0.4928913,-74.7139,23.67627,3.730515,-72.20901,18.47752,13.7104,-68.7894,16.40584,0,0,0,1
459.9086,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860281,-83.30673,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716606,-81.08597,0.9562428,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006397,0.4929033,-74.71387,23.67627,3.730523,-72.20901,18.47752,13.71041,-68.78943,16.40584,0,0,0,1
459.9618,-47.1864,144.61,-28.43359,-45.11823,140.2865,-20.63373,-52.33862,143.5513,-19.58804,7.86029,-83.3067,-8.260773,8.311199,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.871667,-81.08597,0.9562444,11.64044,-80.57208,2.74797,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006397,0.4928964,-74.7139,23.67626,3.730522,-72.20901,18.47752,13.71041,-68.7894,16.40585,0,0,0,0.9333333
460.014,-44.85562,164.6905,-33.29279,-43.05072,160.3002,-25.5639,-50.04831,164.366,-25.01706,7.860286,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,1.869771,-81.02734,1.036194,13.47567,-80.46112,2.849349,20.95448,-79.63049,4.331182,0.3924171,-76.05701,10.30466,15.84648,-73.71808,8.714398,17.28428,-74.77951,4.150106,1.452288,-74.17175,23.59683,5.596466,-71.36542,18.46714,16.48715,-67.63605,16.58866,0,0,0.01176471,0.8039216
460.0669,-41.44315,-176.0178,-36.65192,-39.83368,179.6804,-29.1687,-46.63947,-175.8782,-28.71268,7.860283,-83.3067,-8.260773,8.311197,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,8.22043,-80.61896,1.552187,25.2771,-79.60706,3.594277,39.64308,-77.70697,5.833625,7.471269,-74.05573,10.93244,28.14645,-70.43805,10.06209,36.02583,-70.76431,5.738955,7.590603,-70.71185,23.29265,17.59733,-65.83115,18.98594,34.28348,-59.3407,19.23572,0,0,0.08627451,0.654902
